dep;jour;pop;P;cl_age90
61;2020-08-06;32672;0;49
61;2020-08-06;38069;1;59
61;2020-08-06;40286;1;69
61;2020-08-06;29441;0;79
61;2020-08-06;19119;0;89
61;2020-08-06;5705;0;90
61;2020-08-06;276903;2;0
61;2020-08-07;27454;0;09
61;2020-08-07;32376;0;19
61;2020-08-07;23921;0;29
61;2020-08-07;27860;1;39
61;2020-08-07;32672;1;49
61;2020-08-07;38069;1;59
61;2020-08-07;40286;1;69
61;2020-08-07;29441;0;79
61;2020-08-07;19119;0;89
61;2020-08-07;5705;0;90
61;2020-08-07;276903;4;0
61;2020-08-08;27454;0;09
61;2020-08-08;32376;0;19
61;2020-08-08;23921;1;29
61;2020-08-08;27860;0;39
61;2020-08-08;32672;0;49
61;2020-08-08;38069;0;59
61;2020-08-08;40286;2;69
61;2020-08-08;29441;0;79
61;2020-08-08;19119;0;89
61;2020-08-08;5705;0;90
61;2020-08-08;276903;3;0
61;2020-08-09;27454;0;09
61;2020-08-09;32376;0;19
61;2020-08-09;23921;0;29
61;2020-08-09;27860;0;39
61;2020-08-09;32672;0;49
61;2020-08-09;38069;0;59
61;2020-08-09;40286;0;69
61;2020-08-09;29441;0;79
61;2020-08-09;19119;0;89
61;2020-08-09;5705;0;90
61;2020-08-09;276903;0;0
62;2020-05-13;175077;0;09
62;2020-05-13;192152;0;19
62;2020-05-13;155051;0;29
62;2020-05-13;181223;5;39
62;2020-05-13;185396;0;49
62;2020-05-13;188804;2;59
62;2020-05-13;181141;2;69
62;2020-05-13;113951;1;79
62;2020-05-13;64319;1;89
62;2020-05-13;15664;0;90
62;2020-05-13;1452778;13;0
62;2020-05-14;175077;0;09
62;2020-05-14;192152;0;19
62;2020-05-14;155051;1;29
62;2020-05-14;181223;2;39
62;2020-05-14;185396;0;49
62;2020-05-14;188804;4;59
62;2020-05-14;181141;2;69
62;2020-05-14;113951;3;79
62;2020-05-14;64319;0;89
62;2020-05-14;15664;1;90
62;2020-05-14;1452778;13;0
62;2020-05-15;175077;0;09
62;2020-05-15;192152;1;19
62;2020-05-15;155051;0;29
62;2020-05-15;181223;2;39
62;2020-05-15;185396;3;49
62;2020-05-15;188804;0;59
62;2020-05-15;181141;1;69
62;2020-05-15;113951;0;79
62;2020-05-15;64319;1;89
62;2020-05-15;15664;1;90
62;2020-05-15;1452778;9;0
62;2020-05-16;175077;0;09
62;2020-05-16;192152;0;19
62;2020-05-16;155051;0;29
62;2020-05-16;181223;0;39
62;2020-05-16;185396;0;49
62;2020-05-16;188804;0;59
62;2020-05-16;181141;0;69
62;2020-05-16;113951;0;79
62;2020-05-16;64319;0;89
62;2020-05-16;15664;0;90
62;2020-05-16;1452778;0;0
62;2020-05-17;175077;0;09
62;2020-05-17;192152;0;19
62;2020-05-17;155051;0;29
62;2020-05-17;181223;1;39
62;2020-05-17;185396;0;49
62;2020-05-17;188804;0;59
62;2020-05-17;181141;1;69
62;2020-05-17;113951;0;79
62;2020-05-17;64319;0;89
62;2020-05-17;15664;0;90
62;2020-05-17;1452778;2;0
62;2020-05-18;175077;1;09
62;2020-05-18;192152;3;19
62;2020-05-18;155051;0;29
62;2020-05-18;181223;3;39
62;2020-05-18;185396;5;49
62;2020-05-18;188804;2;59
62;2020-05-18;181141;4;69
62;2020-05-18;113951;3;79
62;2020-05-18;64319;1;89
62;2020-05-18;15664;0;90
62;2020-05-18;1452778;22;0
62;2020-05-19;175077;0;09
62;2020-05-19;192152;1;19
62;2020-05-19;155051;2;29
62;2020-05-19;181223;2;39
62;2020-05-19;185396;1;49
62;2020-05-19;188804;3;59
62;2020-05-19;181141;1;69
62;2020-05-19;113951;1;79
62;2020-05-19;64319;3;89
62;2020-05-19;15664;3;90
62;2020-05-19;1452778;17;0
62;2020-05-20;175077;2;09
62;2020-05-20;192152;4;19
62;2020-05-20;155051;2;29
62;2020-05-20;181223;1;39
62;2020-05-20;185396;4;49
62;2020-05-20;188804;3;59
62;2020-05-20;181141;4;69
62;2020-05-20;113951;0;79
62;2020-05-20;64319;1;89
62;2020-05-20;15664;0;90
62;2020-05-20;1452778;21;0
62;2020-05-21;175077;0;09
62;2020-05-21;192152;0;19
62;2020-05-21;155051;0;29
62;2020-05-21;181223;0;39
62;2020-05-21;185396;1;49
62;2020-05-21;188804;0;59
62;2020-05-21;181141;0;69
62;2020-05-21;113951;0;79
62;2020-05-21;64319;0;89
62;2020-05-21;15664;0;90
62;2020-05-21;1452778;1;0
62;2020-05-22;175077;2;09
62;2020-05-22;192152;2;19
62;2020-05-22;155051;1;29
62;2020-05-22;181223;7;39
62;2020-05-22;185396;2;49
62;2020-05-22;188804;0;59
62;2020-05-22;181141;0;69
62;2020-05-22;113951;2;79
62;2020-05-22;64319;0;89
62;2020-05-22;15664;1;90
62;2020-05-22;1452778;17;0
62;2020-05-23;175077;0;09
62;2020-05-23;192152;0;19
62;2020-05-23;155051;0;29
62;2020-05-23;181223;0;39
62;2020-05-23;185396;1;49
62;2020-05-23;188804;0;59
62;2020-05-23;181141;1;69
62;2020-05-23;113951;0;79
62;2020-05-23;64319;0;89
62;2020-05-23;15664;1;90
62;2020-05-23;1452778;3;0
62;2020-05-24;175077;0;09
62;2020-05-24;192152;1;19
62;2020-05-24;155051;0;29
62;2020-05-24;181223;0;39
62;2020-05-24;185396;0;49
62;2020-05-24;188804;1;59
62;2020-05-24;181141;1;69
62;2020-05-24;113951;1;79
62;2020-05-24;64319;0;89
62;2020-05-24;15664;0;90
62;2020-05-24;1452778;4;0
62;2020-05-25;175077;0;09
62;2020-05-25;192152;0;19
62;2020-05-25;155051;1;29
62;2020-05-25;181223;2;39
62;2020-05-25;185396;1;49
62;2020-05-25;188804;2;59
62;2020-05-25;181141;0;69
62;2020-05-25;113951;2;79
62;2020-05-25;64319;0;89
62;2020-05-25;15664;0;90
62;2020-05-25;1452778;8;0
62;2020-05-26;175077;0;09
62;2020-05-26;192152;2;19
62;2020-05-26;155051;5;29
62;2020-05-26;181223;1;39
62;2020-05-26;185396;1;49
62;2020-05-26;188804;3;59
62;2020-05-26;181141;1;69
62;2020-05-26;113951;2;79
62;2020-05-26;64319;1;89
62;2020-05-26;15664;1;90
62;2020-05-26;1452778;17;0
62;2020-05-27;175077;0;09
62;2020-05-27;192152;0;19
62;2020-05-27;155051;1;29
62;2020-05-27;181223;2;39
62;2020-05-27;185396;1;49
62;2020-05-27;188804;0;59
62;2020-05-27;181141;0;69
62;2020-05-27;113951;2;79
62;2020-05-27;64319;2;89
62;2020-05-27;15664;0;90
62;2020-05-27;1452778;8;0
62;2020-05-28;175077;0;09
62;2020-05-28;192152;0;19
62;2020-05-28;155051;1;29
62;2020-05-28;181223;0;39
62;2020-05-28;185396;0;49
62;2020-05-28;188804;0;59
62;2020-05-28;181141;3;69
62;2020-05-28;113951;1;79
62;2020-05-28;64319;0;89
62;2020-05-28;15664;0;90
62;2020-05-28;1452778;5;0
62;2020-05-29;175077;3;09
62;2020-05-29;192152;0;19
62;2020-05-29;155051;0;29
62;2020-05-29;181223;1;39
62;2020-05-29;185396;3;49
62;2020-05-29;188804;1;59
62;2020-05-29;181141;1;69
62;2020-05-29;113951;1;79
62;2020-05-29;64319;0;89
62;2020-05-29;15664;0;90
62;2020-05-29;1452778;10;0
62;2020-05-30;175077;0;09
62;2020-05-30;192152;0;19
62;2020-05-30;155051;1;29
62;2020-05-30;181223;1;39
62;2020-05-30;185396;1;49
62;2020-05-30;188804;0;59
62;2020-05-30;181141;0;69
62;2020-05-30;113951;0;79
62;2020-05-30;64319;0;89
62;2020-05-30;15664;0;90
62;2020-05-30;1452778;3;0
62;2020-05-31;175077;0;09
62;2020-05-31;192152;0;19
62;2020-05-31;155051;0;29
62;2020-05-31;181223;0;39
62;2020-05-31;185396;0;49
62;2020-05-31;188804;0;59
62;2020-05-31;181141;0;69
62;2020-05-31;113951;0;79
62;2020-05-31;64319;0;89
62;2020-05-31;15664;0;90
62;2020-05-31;1452778;0;0
62;2020-06-01;175077;0;09
62;2020-06-01;192152;0;19
62;2020-06-01;155051;0;29
62;2020-06-01;181223;0;39
62;2020-06-01;185396;1;49
62;2020-06-01;188804;1;59
62;2020-06-01;181141;0;69
62;2020-06-01;113951;1;79
62;2020-06-01;64319;0;89
62;2020-06-01;15664;0;90
62;2020-06-01;1452778;3;0
62;2020-06-02;175077;2;09
62;2020-06-02;192152;5;19
62;2020-06-02;155051;1;29
62;2020-06-02;181223;2;39
62;2020-06-02;185396;1;49
62;2020-06-02;188804;0;59
62;2020-06-02;181141;2;69
62;2020-06-02;113951;0;79
62;2020-06-02;64319;0;89
62;2020-06-02;15664;0;90
62;2020-06-02;1452778;13;0
62;2020-06-03;175077;0;09
62;2020-06-03;192152;1;19
62;2020-06-03;155051;2;29
62;2020-06-03;181223;4;39
62;2020-06-03;185396;4;49
62;2020-06-03;188804;1;59
62;2020-06-03;181141;1;69
62;2020-06-03;113951;0;79
62;2020-06-03;64319;3;89
62;2020-06-03;15664;3;90
62;2020-06-03;1452778;19;0
62;2020-06-04;175077;4;09
62;2020-06-04;192152;0;19
62;2020-06-04;155051;3;29
62;2020-06-04;181223;5;39
62;2020-06-04;185396;2;49
62;2020-06-04;188804;2;59
62;2020-06-04;181141;5;69
62;2020-06-04;113951;3;79
62;2020-06-04;64319;1;89
62;2020-06-04;15664;1;90
62;2020-06-04;1452778;26;0
62;2020-06-05;175077;0;09
62;2020-06-05;192152;0;19
62;2020-06-05;155051;2;29
62;2020-06-05;181223;2;39
62;2020-06-05;185396;3;49
62;2020-06-05;188804;1;59
62;2020-06-05;181141;4;69
62;2020-06-05;113951;0;79
62;2020-06-05;64319;0;89
62;2020-06-05;15664;2;90
62;2020-06-05;1452778;14;0
62;2020-06-06;175077;2;09
62;2020-06-06;192152;0;19
62;2020-06-06;155051;0;29
62;2020-06-06;181223;1;39
62;2020-06-06;185396;1;49
62;2020-06-06;188804;1;59
62;2020-06-06;181141;0;69
62;2020-06-06;113951;1;79
62;2020-06-06;64319;0;89
62;2020-06-06;15664;0;90
62;2020-06-06;1452778;6;0
62;2020-06-07;175077;0;09
62;2020-06-07;192152;1;19
62;2020-06-07;155051;0;29
62;2020-06-07;181223;0;39
62;2020-06-07;185396;1;49
62;2020-06-07;188804;1;59
62;2020-06-07;181141;0;69
62;2020-06-07;113951;0;79
62;2020-06-07;64319;1;89
62;2020-06-07;15664;0;90
62;2020-06-07;1452778;4;0
62;2020-06-08;175077;0;09
62;2020-06-08;192152;1;19
62;2020-06-08;155051;2;29
62;2020-06-08;181223;1;39
62;2020-06-08;185396;1;49
62;2020-06-08;188804;0;59
62;2020-06-08;181141;1;69
62;2020-06-08;113951;2;79
62;2020-06-08;64319;0;89
62;2020-06-08;15664;1;90
62;2020-06-08;1452778;9;0
62;2020-06-09;175077;2;09
62;2020-06-09;192152;0;19
62;2020-06-09;155051;2;29
62;2020-06-09;181223;1;39
62;2020-06-09;185396;1;49
62;2020-06-09;188804;1;59
62;2020-06-09;181141;0;69
62;2020-06-09;113951;1;79
62;2020-06-09;64319;0;89
62;2020-06-09;15664;1;90
62;2020-06-09;1452778;9;0
62;2020-06-10;175077;0;09
62;2020-06-10;192152;0;19
62;2020-06-10;155051;1;29
62;2020-06-10;181223;2;39
62;2020-06-10;185396;1;49
62;2020-06-10;188804;4;59
62;2020-06-10;181141;0;69
62;2020-06-10;113951;0;79
62;2020-06-10;64319;1;89
62;2020-06-10;15664;1;90
62;2020-06-10;1452778;10;0
62;2020-06-11;175077;2;09
62;2020-06-11;192152;2;19
62;2020-06-11;155051;0;29
62;2020-06-11;181223;4;39
62;2020-06-11;185396;0;49
62;2020-06-11;188804;1;59
62;2020-06-11;181141;2;69
62;2020-06-11;113951;3;79
62;2020-06-11;64319;0;89
62;2020-06-11;15664;1;90
62;2020-06-11;1452778;15;0
62;2020-06-12;175077;1;09
62;2020-06-12;192152;0;19
62;2020-06-12;155051;0;29
62;2020-06-12;181223;1;39
62;2020-06-12;185396;1;49
62;2020-06-12;188804;1;59
62;2020-06-12;181141;0;69
62;2020-06-12;113951;0;79
62;2020-06-12;64319;0;89
62;2020-06-12;15664;0;90
62;2020-06-12;1452778;4;0
62;2020-06-13;175077;0;09
62;2020-06-13;192152;0;19
62;2020-06-13;155051;0;29
62;2020-06-13;181223;0;39
62;2020-06-13;185396;0;49
62;2020-06-13;188804;0;59
62;2020-06-13;181141;1;69
62;2020-06-13;113951;0;79
62;2020-06-13;64319;1;89
62;2020-06-13;15664;1;90
62;2020-06-13;1452778;3;0
62;2020-06-14;175077;0;09
62;2020-06-14;192152;0;19
62;2020-06-14;155051;0;29
62;2020-06-14;181223;0;39
62;2020-06-14;185396;0;49
62;2020-06-14;188804;0;59
62;2020-06-14;181141;0;69
62;2020-06-14;113951;1;79
62;2020-06-14;64319;0;89
62;2020-06-14;15664;0;90
62;2020-06-14;1452778;1;0
62;2020-06-15;175077;0;09
62;2020-06-15;192152;2;19
62;2020-06-15;155051;1;29
62;2020-06-15;181223;0;39
62;2020-06-15;185396;2;49
62;2020-06-15;188804;2;59
62;2020-06-15;181141;3;69
62;2020-06-15;113951;1;79
62;2020-06-15;64319;0;89
62;2020-06-15;15664;0;90
62;2020-06-15;1452778;11;0
62;2020-06-16;175077;0;09
62;2020-06-16;192152;1;19
62;2020-06-16;155051;0;29
62;2020-06-16;181223;2;39
62;2020-06-16;185396;2;49
62;2020-06-16;188804;1;59
62;2020-06-16;181141;0;69
62;2020-06-16;113951;0;79
62;2020-06-16;64319;3;89
62;2020-06-16;15664;0;90
62;2020-06-16;1452778;9;0
62;2020-06-17;175077;1;09
62;2020-06-17;192152;0;19
62;2020-06-17;155051;4;29
62;2020-06-17;181223;0;39
62;2020-06-17;185396;2;49
62;2020-06-17;188804;0;59
62;2020-06-17;181141;0;69
62;2020-06-17;113951;1;79
62;2020-06-17;64319;3;89
62;2020-06-17;15664;0;90
62;2020-06-17;1452778;11;0
62;2020-06-18;175077;1;09
62;2020-06-18;192152;0;19
62;2020-06-18;155051;1;29
62;2020-06-18;181223;0;39
62;2020-06-18;185396;1;49
62;2020-06-18;188804;0;59
62;2020-06-18;181141;0;69
62;2020-06-18;113951;0;79
62;2020-06-18;64319;1;89
62;2020-06-18;15664;0;90
62;2020-06-18;1452778;4;0
62;2020-06-19;175077;0;09
62;2020-06-19;192152;2;19
62;2020-06-19;155051;3;29
62;2020-06-19;181223;1;39
62;2020-06-19;185396;0;49
62;2020-06-19;188804;2;59
62;2020-06-19;181141;0;69
62;2020-06-19;113951;1;79
62;2020-06-19;64319;0;89
62;2020-06-19;15664;0;90
62;2020-06-19;1452778;9;0
62;2020-06-20;175077;0;09
62;2020-06-20;192152;0;19
62;2020-06-20;155051;0;29
62;2020-06-20;181223;0;39
62;2020-06-20;185396;0;49
62;2020-06-20;188804;0;59
62;2020-06-20;181141;0;69
62;2020-06-20;113951;1;79
62;2020-06-20;64319;1;89
62;2020-06-20;15664;0;90
62;2020-06-20;1452778;2;0
62;2020-06-21;175077;0;09
62;2020-06-21;192152;0;19
62;2020-06-21;155051;0;29
62;2020-06-21;181223;0;39
62;2020-06-21;185396;0;49
62;2020-06-21;188804;0;59
62;2020-06-21;181141;0;69
62;2020-06-21;113951;0;79
62;2020-06-21;64319;0;89
62;2020-06-21;15664;0;90
62;2020-06-21;1452778;0;0
62;2020-06-22;175077;0;09
62;2020-06-22;192152;0;19
62;2020-06-22;155051;1;29
62;2020-06-22;181223;1;39
62;2020-06-22;185396;2;49
62;2020-06-22;188804;0;59
62;2020-06-22;181141;0;69
62;2020-06-22;113951;0;79
62;2020-06-22;64319;3;89
62;2020-06-22;15664;0;90
62;2020-06-22;1452778;7;0
62;2020-06-23;175077;0;09
62;2020-06-23;192152;4;19
62;2020-06-23;155051;1;29
62;2020-06-23;181223;1;39
62;2020-06-23;185396;1;49
62;2020-06-23;188804;1;59
62;2020-06-23;181141;2;69
62;2020-06-23;113951;0;79
62;2020-06-23;64319;2;89
62;2020-06-23;15664;1;90
62;2020-06-23;1452778;13;0
62;2020-06-24;175077;0;09
62;2020-06-24;192152;1;19
62;2020-06-24;155051;2;29
62;2020-06-24;181223;1;39
62;2020-06-24;185396;1;49
62;2020-06-24;188804;0;59
62;2020-06-24;181141;1;69
62;2020-06-24;113951;1;79
62;2020-06-24;64319;0;89
62;2020-06-24;15664;0;90
62;2020-06-24;1452778;7;0
62;2020-06-25;175077;0;09
62;2020-06-25;192152;1;19
62;2020-06-25;155051;0;29
62;2020-06-25;181223;2;39
62;2020-06-25;185396;1;49
62;2020-06-25;188804;0;59
62;2020-06-25;181141;1;69
62;2020-06-25;113951;1;79
62;2020-06-25;64319;1;89
62;2020-06-25;15664;0;90
62;2020-06-25;1452778;7;0
62;2020-06-26;175077;1;09
62;2020-06-26;192152;4;19
62;2020-06-26;155051;2;29
62;2020-06-26;181223;5;39
62;2020-06-26;185396;1;49
62;2020-06-26;188804;1;59
62;2020-06-26;181141;3;69
62;2020-06-26;113951;2;79
62;2020-06-26;64319;0;89
62;2020-06-26;15664;0;90
62;2020-06-26;1452778;19;0
62;2020-06-27;175077;0;09
62;2020-06-27;192152;1;19
62;2020-06-27;155051;2;29
62;2020-06-27;181223;0;39
62;2020-06-27;185396;0;49
62;2020-06-27;188804;0;59
62;2020-06-27;181141;0;69
62;2020-06-27;113951;0;79
62;2020-06-27;64319;1;89
62;2020-06-27;15664;0;90
62;2020-06-27;1452778;4;0
62;2020-06-28;175077;0;09
62;2020-06-28;192152;0;19
62;2020-06-28;155051;0;29
62;2020-06-28;181223;0;39
62;2020-06-28;185396;0;49
62;2020-06-28;188804;0;59
62;2020-06-28;181141;0;69
62;2020-06-28;113951;0;79
62;2020-06-28;64319;0;89
62;2020-06-28;15664;0;90
62;2020-06-28;1452778;0;0
62;2020-06-29;175077;1;09
62;2020-06-29;192152;2;19
62;2020-06-29;155051;1;29
62;2020-06-29;181223;2;39
62;2020-06-29;185396;1;49
62;2020-06-29;188804;1;59
62;2020-06-29;181141;0;69
62;2020-06-29;113951;0;79
62;2020-06-29;64319;0;89
62;2020-06-29;15664;0;90
62;2020-06-29;1452778;8;0
62;2020-06-30;175077;0;09
62;2020-06-30;192152;1;19
62;2020-06-30;155051;2;29
62;2020-06-30;181223;2;39
62;2020-06-30;185396;0;49
62;2020-06-30;188804;0;59
62;2020-06-30;181141;0;69
62;2020-06-30;113951;0;79
62;2020-06-30;64319;1;89
62;2020-06-30;15664;0;90
62;2020-06-30;1452778;6;0
62;2020-07-01;175077;3;09
62;2020-07-01;192152;1;19
62;2020-07-01;155051;0;29
62;2020-07-01;181223;0;39
62;2020-07-01;185396;3;49
62;2020-07-01;188804;2;59
62;2020-07-01;181141;0;69
62;2020-07-01;113951;0;79
62;2020-07-01;64319;0;89
62;2020-07-01;15664;0;90
62;2020-07-01;1452778;9;0
62;2020-07-02;175077;0;09
62;2020-07-02;192152;3;19
62;2020-07-02;155051;2;29
62;2020-07-02;181223;3;39
62;2020-07-02;185396;1;49
62;2020-07-02;188804;1;59
62;2020-07-02;181141;0;69
62;2020-07-02;113951;1;79
62;2020-07-02;64319;1;89
62;2020-07-02;15664;0;90
62;2020-07-02;1452778;12;0
62;2020-07-03;175077;1;09
62;2020-07-03;192152;4;19
62;2020-07-03;155051;2;29
62;2020-07-03;181223;1;39
62;2020-07-03;185396;2;49
62;2020-07-03;188804;3;59
62;2020-07-03;181141;0;69
62;2020-07-03;113951;1;79
62;2020-07-03;64319;0;89
62;2020-07-03;15664;0;90
62;2020-07-03;1452778;14;0
62;2020-07-04;175077;0;09
62;2020-07-04;192152;1;19
62;2020-07-04;155051;0;29
62;2020-07-04;181223;1;39
62;2020-07-04;185396;1;49
62;2020-07-04;188804;0;59
62;2020-07-04;181141;0;69
62;2020-07-04;113951;1;79
62;2020-07-04;64319;0;89
62;2020-07-04;15664;0;90
62;2020-07-04;1452778;4;0
62;2020-07-05;175077;0;09
62;2020-07-05;192152;0;19
62;2020-07-05;155051;0;29
62;2020-07-05;181223;0;39
62;2020-07-05;185396;0;49
62;2020-07-05;188804;0;59
62;2020-07-05;181141;0;69
62;2020-07-05;113951;0;79
62;2020-07-05;64319;0;89
62;2020-07-05;15664;0;90
62;2020-07-05;1452778;0;0
62;2020-07-06;175077;0;09
62;2020-07-06;192152;0;19
62;2020-07-06;155051;1;29
62;2020-07-06;181223;1;39
62;2020-07-06;185396;0;49
62;2020-07-06;188804;1;59
62;2020-07-06;181141;2;69
62;2020-07-06;113951;2;79
62;2020-07-06;64319;0;89
62;2020-07-06;15664;0;90
62;2020-07-06;1452778;7;0
62;2020-07-07;175077;0;09
62;2020-07-07;192152;0;19
62;2020-07-07;155051;1;29
62;2020-07-07;181223;1;39
62;2020-07-07;185396;0;49
62;2020-07-07;188804;0;59
62;2020-07-07;181141;1;69
62;2020-07-07;113951;2;79
62;2020-07-07;64319;0;89
62;2020-07-07;15664;0;90
62;2020-07-07;1452778;5;0
62;2020-07-08;175077;0;09
62;2020-07-08;192152;0;19
62;2020-07-08;155051;1;29
62;2020-07-08;181223;0;39
62;2020-07-08;185396;0;49
62;2020-07-08;188804;0;59
62;2020-07-08;181141;0;69
62;2020-07-08;113951;1;79
62;2020-07-08;64319;0;89
62;2020-07-08;15664;0;90
62;2020-07-08;1452778;2;0
62;2020-07-09;175077;1;09
62;2020-07-09;192152;2;19
62;2020-07-09;155051;0;29
62;2020-07-09;181223;0;39
62;2020-07-09;185396;1;49
62;2020-07-09;188804;2;59
62;2020-07-09;181141;0;69
62;2020-07-09;113951;0;79
62;2020-07-09;64319;1;89
62;2020-07-09;15664;0;90
62;2020-07-09;1452778;7;0
62;2020-07-10;175077;0;09
62;2020-07-10;192152;0;19
62;2020-07-10;155051;0;29
62;2020-07-10;181223;2;39
62;2020-07-10;185396;1;49
62;2020-07-10;188804;1;59
62;2020-07-10;181141;0;69
62;2020-07-10;113951;0;79
62;2020-07-10;64319;0;89
62;2020-07-10;15664;0;90
62;2020-07-10;1452778;4;0
62;2020-07-11;175077;0;09
62;2020-07-11;192152;0;19
62;2020-07-11;155051;0;29
62;2020-07-11;181223;0;39
62;2020-07-11;185396;0;49
62;2020-07-11;188804;0;59
62;2020-07-11;181141;0;69
62;2020-07-11;113951;2;79
62;2020-07-11;64319;0;89
62;2020-07-11;15664;0;90
62;2020-07-11;1452778;2;0
62;2020-07-12;175077;0;09
62;2020-07-12;192152;0;19
62;2020-07-12;155051;0;29
62;2020-07-12;181223;0;39
62;2020-07-12;185396;0;49
62;2020-07-12;188804;0;59
62;2020-07-12;181141;0;69
62;2020-07-12;113951;0;79
62;2020-07-12;64319;0;89
62;2020-07-12;15664;0;90
62;2020-07-12;1452778;0;0
62;2020-07-13;175077;3;09
62;2020-07-13;192152;0;19
62;2020-07-13;155051;1;29
62;2020-07-13;181223;1;39
62;2020-07-13;185396;1;49
62;2020-07-13;188804;0;59
62;2020-07-13;181141;1;69
62;2020-07-13;113951;1;79
62;2020-07-13;64319;0;89
62;2020-07-13;15664;0;90
62;2020-07-13;1452778;8;0
62;2020-07-14;175077;0;09
62;2020-07-14;192152;0;19
62;2020-07-14;155051;0;29
62;2020-07-14;181223;1;39
62;2020-07-14;185396;0;49
62;2020-07-14;188804;0;59
62;2020-07-14;181141;0;69
62;2020-07-14;113951;0;79
62;2020-07-14;64319;0;89
62;2020-07-14;15664;0;90
62;2020-07-14;1452778;1;0
62;2020-07-15;175077;3;09
62;2020-07-15;192152;0;19
62;2020-07-15;155051;0;29
62;2020-07-15;181223;2;39
62;2020-07-15;185396;2;49
62;2020-07-15;188804;0;59
62;2020-07-15;181141;1;69
62;2020-07-15;113951;1;79
62;2020-07-15;64319;4;89
62;2020-07-15;15664;0;90
62;2020-07-15;1452778;13;0
62;2020-07-16;175077;3;09
62;2020-07-16;192152;4;19
62;2020-07-16;155051;1;29
62;2020-07-16;181223;2;39
62;2020-07-16;185396;2;49
62;2020-07-16;188804;0;59
62;2020-07-16;181141;0;69
62;2020-07-16;113951;0;79
62;2020-07-16;64319;0;89
62;2020-07-16;15664;0;90
62;2020-07-16;1452778;12;0
62;2020-07-17;175077;3;09
62;2020-07-17;192152;4;19
62;2020-07-17;155051;3;29
62;2020-07-17;181223;0;39
62;2020-07-17;185396;4;49
62;2020-07-17;188804;0;59
62;2020-07-17;181141;2;69
62;2020-07-17;113951;0;79
62;2020-07-17;64319;0;89
62;2020-07-17;15664;0;90
62;2020-07-17;1452778;16;0
62;2020-07-18;175077;1;09
62;2020-07-18;192152;3;19
62;2020-07-18;155051;1;29
62;2020-07-18;181223;1;39
62;2020-07-18;185396;1;49
62;2020-07-18;188804;1;59
62;2020-07-18;181141;2;69
62;2020-07-18;113951;0;79
62;2020-07-18;64319;0;89
62;2020-07-18;15664;0;90
62;2020-07-18;1452778;10;0
62;2020-07-19;175077;0;09
62;2020-07-19;192152;0;19
62;2020-07-19;155051;0;29
62;2020-07-19;181223;0;39
62;2020-07-19;185396;0;49
62;2020-07-19;188804;0;59
62;2020-07-19;181141;0;69
62;2020-07-19;113951;0;79
62;2020-07-19;64319;1;89
62;2020-07-19;15664;0;90
62;2020-07-19;1452778;1;0
62;2020-07-20;175077;0;09
62;2020-07-20;192152;0;19
62;2020-07-20;155051;4;29
62;2020-07-20;181223;2;39
62;2020-07-20;185396;3;49
62;2020-07-20;188804;3;59
62;2020-07-20;181141;0;69
62;2020-07-20;113951;0;79
62;2020-07-20;64319;0;89
62;2020-07-20;15664;0;90
62;2020-07-20;1452778;12;0
62;2020-07-21;175077;0;09
62;2020-07-21;192152;0;19
62;2020-07-21;155051;3;29
62;2020-07-21;181223;0;39
62;2020-07-21;185396;1;49
62;2020-07-21;188804;0;59
62;2020-07-21;181141;2;69
62;2020-07-21;113951;0;79
62;2020-07-21;64319;0;89
62;2020-07-21;15664;1;90
62;2020-07-21;1452778;7;0
62;2020-07-22;175077;0;09
62;2020-07-22;192152;4;19
62;2020-07-22;155051;1;29
62;2020-07-22;181223;3;39
62;2020-07-22;185396;4;49
62;2020-07-22;188804;1;59
62;2020-07-22;181141;1;69
62;2020-07-22;113951;1;79
62;2020-07-22;64319;0;89
62;2020-07-22;15664;0;90
62;2020-07-22;1452778;15;0
62;2020-07-23;175077;1;09
62;2020-07-23;192152;0;19
62;2020-07-23;155051;5;29
62;2020-07-23;181223;0;39
62;2020-07-23;185396;0;49
62;2020-07-23;188804;1;59
62;2020-07-23;181141;0;69
62;2020-07-23;113951;0;79
62;2020-07-23;64319;0;89
62;2020-07-23;15664;0;90
62;2020-07-23;1452778;7;0
62;2020-07-24;175077;0;09
62;2020-07-24;192152;1;19
62;2020-07-24;155051;1;29
62;2020-07-24;181223;1;39
62;2020-07-24;185396;0;49
62;2020-07-24;188804;3;59
62;2020-07-24;181141;0;69
62;2020-07-24;113951;0;79
62;2020-07-24;64319;3;89
62;2020-07-24;15664;0;90
62;2020-07-24;1452778;9;0
62;2020-07-25;175077;1;09
62;2020-07-25;192152;1;19
62;2020-07-25;155051;0;29
62;2020-07-25;181223;1;39
62;2020-07-25;185396;0;49
62;2020-07-25;188804;0;59
62;2020-07-25;181141;0;69
62;2020-07-25;113951;0;79
62;2020-07-25;64319;1;89
62;2020-07-25;15664;0;90
62;2020-07-25;1452778;4;0
62;2020-07-26;175077;0;09
62;2020-07-26;192152;0;19
62;2020-07-26;155051;0;29
62;2020-07-26;181223;0;39
62;2020-07-26;185396;0;49
62;2020-07-26;188804;0;59
62;2020-07-26;181141;0;69
62;2020-07-26;113951;0;79
62;2020-07-26;64319;0;89
62;2020-07-26;15664;1;90
62;2020-07-26;1452778;1;0
62;2020-07-27;175077;0;09
62;2020-07-27;192152;0;19
62;2020-07-27;155051;1;29
62;2020-07-27;181223;3;39
